This is the node file of route1		
367	875.2904744	875.9030518
162	2730.724944	1630.094843	0	0	ND
163	2731.196174	1630.373432	0	0	ND
164	2731.667426	1630.652018	0	0	ND
165	2732.138687	1630.930613	0	0	ND
166	2732.638786	1631.178031	0	0	ND
167	2733.159999	1631.401008	0	0	ND
168	2733.681215	1631.624002	0	0	ND
169	2734.202462	1631.846978	0	0	ND
170	2734.723711	1632.069973	0	0	ND
171	2735.244976	1632.29297	0	0	ND
172	2735.766252	1632.515974	0	0	ND
173	2736.287541	1632.738983	0	0	ND
174	2736.808843	1632.961998	0	0	ND
175	2737.330158	1633.185018	0	0	ND
176	2737.851485	1633.408045	0	0	ND
177	2738.372826	1633.631075	0	0	ND
178	2738.894179	1633.854112	0	0	ND
179	2739.415545	1634.077154	0	0	ND
180	2739.936923	1634.300201	0	0	ND
181	2740.458315	1634.523254	0	0	ND
182	2740.979719	1634.746313	0	0	ND
183	2741.501134	1634.969378	0	0	ND
184	2742.022565	1635.192447	0	0	ND
185	2742.544008	1635.415521	0	0	ND
186	2743.065507	1635.638544	0	0	ND
187	2743.587171	1635.861371	0	0	ND
188	2744.108849	1636.084203	0	0	ND
189	2744.63054	1636.307041	0	0	ND
190	2745.152243	1636.529885	0	0	ND
191	2745.673959	1636.752733	0	0	ND
192	2746.195688	1636.975587	0	0	ND
193	2746.718241	1637.197376	0	0	ND
194	2747.240431	1637.419661	0	0	ND
195	2747.761186	1637.643855	0	0	ND
196	2748.283051	1637.866618	0	0	ND
197	2748.80493	1638.089386	0	0	ND
198	2749.326822	1638.312159	0	0	ND
199	2749.848726	1638.534938	0	0	ND
200	2750.370643	1638.757723	0	0	ND
201	2750.892699	1638.980347	0	0	ND
202	2751.414916	1639.202781	0	0	ND
203	2751.937146	1639.425221	0	0	ND
204	2752.459388	1639.647666	0	0	ND
205	2752.981644	1639.870116	0	0	ND
206	2753.503913	1640.092572	0	0	ND
207	2754.026193	1640.315034	0	0	ND
208	2754.548486	1640.537502	0	0	ND
209	2755.070794	1640.759972	0	0	ND
210	2755.593114	1640.98245	0	0	ND
211	2756.115446	1641.204933	0	0	ND
212	2756.637791	1641.427422	0	0	ND
213	2757.160148	1641.649916	0	0	ND
214	2757.683332	1641.871339	0	0	ND
215	2758.206773	1642.092445	0	0	ND
216	2758.732537	1642.310183	0	0	ND
217	2759.307808	1642.434537	0	0	ND
218	2759.905683	1642.479878	0	0	ND
219	2760.503794	1642.523588	0	0	ND
220	2761.128586	1642.568684	0	0	ND
221	2761.726775	1642.611859	0	0	ND
222	2762.324967	1642.655034	0	0	ND
223	2762.923163	1642.698216	0	0	ND
224	2763.521364	1642.741386	0	0	ND
225	2764.596938	1642.818972	0	0	ND
226	2765.195164	1642.862032	0	0	ND
227	2765.793393	1642.90509	0	0	ND
228	2766.391627	1642.948149	0	0	ND
229	2767.546538	1643.031102	0	0	ND
230	2768.144804	1643.073995	0	0	ND
231	2768.743073	1643.116888	0	0	ND
232	2769.341346	1643.15978	0	0	ND
233	2769.939623	1643.202674	0	0	ND
234	2770.537903	1643.245567	0	0	ND
235	2771.136187	1643.288462	0	0	ND
236	2771.734475	1643.331356	0	0	ND
237	2772.332713	1643.374664	0	0	ND
238	2773.386305	1643.450388	0	0	ND
239	2773.984625	1643.493141	0	0	ND
240	2774.582948	1643.535893	0	0	ND
241	2775.181276	1643.578646	0	0	ND
242	2775.779607	1643.621399	0	0	ND
243	2776.377942	1643.664153	0	0	ND
244	2776.976281	1643.706906	0	0	ND
245	2777.574623	1643.74966	0	0	ND
246	2778.172969	1643.792414	0	0	ND
247	2778.771319	1643.835168	0	0	ND
248	2779.369673	1643.877923	0	0	ND
249	2779.96803	1643.920678	0	0	ND
250	2780.566391	1643.963434	0	0	ND
251	2781.164742	1644.006296	0	0	ND
252	2781.763087	1644.049234	0	0	ND
253	2782.361436	1644.092173	0	0	ND
254	2782.959788	1644.135112	0	0	ND
255	2783.558177	1644.177793	0	0	ND
256	2784.156609	1644.220166	0	0	ND
257	2784.755045	1644.26254	0	0	ND
258	2785.353484	1644.304914	0	0	ND
259	2785.951927	1644.347287	0	0	ND
260	2786.550374	1644.389662	0	0	ND
261	2787.148824	1644.432037	0	0	ND
262	2787.747278	1644.474412	0	0	ND
263	2788.345735	1644.516786	0	0	ND
264	2788.944197	1644.559163	0	0	ND
265	2789.542539	1644.602496	0	0	ND
266	2790.14086	1644.646029	0	0	ND
267	2790.739315	1644.688538	0	0	ND
268	2791.337803	1644.730819	0	0	ND
269	2791.936295	1644.7731	0	0	ND
270	2792.534791	1644.815382	0	0	ND
271	2793.13329	1644.857664	0	0	ND
272	2793.731793	1644.899948	0	0	ND
273	2794.3303	1644.942228	0	0	ND
274	2794.92881	1644.984511	0	0	ND
275	2795.527324	1645.026794	0	0	ND
276	2796.125842	1645.069078	0	0	ND
277	2796.724363	1645.111361	0	0	ND
278	2797.322888	1645.153644	0	0	ND
279	2797.921417	1645.195928	0	0	ND
280	2798.519949	1645.238212	0	0	ND
281	2799.118485	1645.280497	0	0	ND
282	2799.717025	1645.322781	0	0	ND
283	2800.315568	1645.365067	0	0	ND
284	2800.914115	1645.407352	0	0	ND
285	2801.512665	1645.449638	0	0	ND
286	2802.11122	1645.491923	0	0	ND
287	2802.709738	1645.534481	0	0	ND
288	2803.303626	1645.604157	0	0	ND
289	2803.896331	1645.679689	0	0	ND
290	2804.489218	1645.754443	0	0	ND
291	2805.082242	1645.828616	0	0	ND
292	2805.675273	1645.902787	0	0	ND
293	2806.26831	1645.976957	0	0	ND
294	2806.861353	1646.051133	0	0	ND
295	2807.455144	1646.121868	0	0	ND
296	2808.04824	1646.195859	0	0	ND
297	2808.641343	1646.269851	0	0	ND
298	2809.234964	1646.341382	0	0	ND
299	2809.835653	1646.345555	0	0	ND
300	2810.436708	1646.333027	0	0	ND
301	2811.037763	1646.320498	0	0	ND
302	2811.638817	1646.30797	0	0	ND
303	2812.239869	1646.295442	0	0	ND
304	2812.840921	1646.282915	0	0	ND
305	2813.441971	1646.270385	0	0	ND
306	2814.043021	1646.257859	0	0	ND
307	2814.644069	1646.24533	0	0	ND
308	2815.245116	1646.232801	0	0	ND
309	2815.846157	1646.220163	0	0	ND
310	2816.44719	1646.207318	0	0	ND
311	2817.048223	1646.194499	0	0	ND
312	2817.649254	1646.18165	0	0	ND
313	2818.250282	1646.168782	0	0	ND
314	2818.851311	1646.155956	0	0	ND
315	2819.452338	1646.1431	0	0	ND
316	2820.053364	1646.130241	0	0	ND
317	2820.654389	1646.117395	0	0	ND
318	2821.255412	1646.104548	0	0	ND
319	2821.856386	1646.090488	0	0	ND
320	2822.457333	1646.075828	0	0	ND
321	2823.05737	1646.049138	0	0	ND
322	2823.656692	1646.012999	0	0	ND
323	2824.256011	1645.97687	0	0	ND
324	2824.855326	1645.940732	0	0	ND
325	2825.454637	1645.904587	0	0	ND
326	2826.053947	1645.868461	0	0	ND
327	2826.653251	1645.832305	0	0	ND
328	2827.252553	1645.796165	0	0	ND
329	2827.851852	1645.760026	0	0	ND
330	2828.451148	1645.723888	0	0	ND
331	2829.050439	1645.687741	0	0	ND
332	2829.649729	1645.651605	0	0	ND
333	2830.249015	1645.615464	0	0	ND
334	2830.848299	1645.579331	0	0	ND
335	2831.447579	1645.543189	0	0	ND
336	2832.046857	1645.50706	0	0	ND
337	2832.64613	1645.470915	0	0	ND
338	2833.245401	1645.434781	0	0	ND
339	2833.844669	1645.398647	0	0	ND
340	2834.443932	1645.362502	0	0	ND
341	2835.043194	1645.326374	0	0	ND
342	2835.642447	1645.290185	0	0	ND
343	2836.241634	1645.253433	0	0	ND
344	2836.840473	1645.213701	0	0	ND
345	2837.439695	1645.177326	0	0	ND
346	2838.038914	1645.140943	0	0	ND
347	2838.638375	1645.106963	0	0	ND
348	2839.237659	1645.071289	0	0	ND
349	2839.836836	1645.03461	0	0	ND
350	2840.436009	1644.997926	0	0	ND
351	2841.03518	1644.961253	0	0	ND
352	2841.633782	1644.919844	0	0	ND
353	2842.231696	1644.873136	0	0	ND
354	2842.829509	1644.825709	0	0	ND
355	2843.427313	1644.778253	0	0	ND
356	2844.025112	1644.73079	0	0	ND
357	2844.622823	1644.682766	0	0	ND
358	2845.20975	1644.591593	0	0	ND
359	2845.761536	1644.413133	0	0	ND
360	2846.311238	1644.230966	0	0	ND
361	2846.860911	1644.048773	0	0	ND
362	2847.410554	1643.866556	0	0	ND
363	2847.960168	1643.684314	0	0	ND
364	2848.509753	1643.502048	0	0	ND
365	2849.059309	1643.319756	0	0	ND
366	2849.60889	1643.137533	0	0	ND
367	2850.167335	1642.972016	0	0	ND
